id,Time,acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,exercise
25,2021-06-21 16:31:13:66255,0.8150246224489796,-0.4517062857142856,0.2888478775510204,1.26,-20.02,3.85,박수
25,2021-06-21 16:31:13:68258,0.7989096938775508,-0.39994320408163264,0.3274260510204081,-5.53,-12.18,0.42000002,박수
25,2021-06-21 16:31:13:70296,0.788166530612245,-0.41117483673469385,0.3376809897959184,-13.230000500000001,-2.24,-3.57,박수
25,2021-06-21 16:31:13:72289,0.8108738775510203,-0.4438930102040816,0.2820112244897959,-17.78,5.04,-8.26,박수
25,2021-06-21 16:31:13:74243,0.8294304081632652,-0.4851569897959183,0.21266820408163264,-21.0,12.39,-11.55,박수
25,2021-06-21 16:31:13:76268,0.8003747755102041,-0.4832036734693877,0.23659644897959184,-25.97,17.92,-14.980000500000001,박수
25,2021-06-21 16:31:13:78236,0.7935380918367346,-0.4951677959183673,0.20583157142857142,-24.43,26.67,-16.03,박수
25,2021-06-21 16:31:13:80312,0.8072113265306122,-0.4502413265306122,0.21559819387755097,-29.54,38.5,-19.81,박수
25,2021-06-21 16:31:13:82254,1.0628527040816327,-0.13575606122448977,-0.518119387755102,-34.02,55.09,-25.06,박수
25,2021-06-21 16:31:13:84221,-0.33890179591836733,0.8306513265306121,2.314689795918367,-27.79,75.67,-30.17,박수
25,2021-06-21 16:31:13:8626,0.016114927551020407,-0.6116347448979592,-0.2260973265306122,-12.95,98.28,-38.57,박수
25,2021-06-21 16:31:13:88272,1.5968427551020405,-0.15797511224489796,0.8316279591836734,26.53,114.38,-52.57,박수
25,2021-06-21 16:31:13:90284,0.5510816734693877,-0.20168076530612242,0.5591391530612244,42.63,70.07,-82.32,박수
25,2021-06-21 16:31:13:92271,0.6560728571428571,-0.08033046938775508,0.5921015306122448,-26.74,-19.11,97.37,박수
25,2021-06-21 16:31:13:94275,0.8291862244897958,-0.4604962244897958,0.6592470408163265,-144.06,-3.3600001000000006,-38.85,박수
25,2021-06-21 16:31:13:96254,0.8799728061224489,-0.499074387755102,0.6668161836734693,52.920002000000004,60.9,23.03,박수
25,2021-06-21 16:31:13:98259,0.7149167959183672,-0.3210777551020408,0.6465504591836735,40.74,33.04,7.07,박수
25,2021-06-21 16:31:14:00316,0.6953835714285713,-0.31717106122448974,0.6524104081632652,-22.54,-12.11,-8.12,박수
25,2021-06-21 16:31:14:02254,0.779620612244898,-0.44096300000000005,0.6416671122448979,-13.86,-4.34,17.85,박수
25,2021-06-21 16:31:14:04269,0.7867015306122448,-0.41141897959183665,0.6165180918367347,8.19,13.72,-2.45,박수
25,2021-06-21 16:31:14:06284,0.7075918367346938,-0.3721083469387754,0.5794049285714284,3.99,3.57,8.96,박수
25,2021-06-21 16:31:14:08272,0.7390892244897959,-0.3708875204081632,0.5830673775510203,-8.26,-10.92,-2.24,박수
25,2021-06-21 16:31:14:10327,0.788166530612245,-0.3655158469387755,0.5933223469387755,4.27,-3.99,-0.56,박수
25,2021-06-21 16:31:14:12303,0.7505649999999998,-0.3508659081632653,0.582090693877551,11.13,2.59,-4.48,박수
25,2021-06-21 16:31:14:14278,0.7278575510204081,-0.3469592653061225,0.6143206122448979,3.5,-2.38,-4.27,박수
25,2021-06-21 16:31:14:1629,0.6997785714285714,-0.34964510204081634,0.7344501020408163,0.7,-3.92,-3.29,박수
25,2021-06-21 16:31:14:18276,0.7354266326530611,-0.3706433367346938,0.6094372448979591,5.53,1.33,-4.13,박수
25,2021-06-21 16:31:14:20309,0.7893872755102039,-0.32058941836734695,0.563289969387755,8.47,1.6800001,-5.67,박수
25,2021-06-21 16:31:14:22268,0.7244392346938775,-0.3472034693877551,0.5913690204081633,6.02,-2.45,-6.44,박수
25,2021-06-21 16:31:14:24285,0.7080802040816326,-0.36380668367346936,0.6919652551020408,10.36,-6.23,-4.97,박수
25,2021-06-21 16:31:14:26266,0.7525183265306122,-0.38187493877551015,0.7110102040816326,7.14,-8.26,-3.5,박수
25,2021-06-21 16:31:14:28289,0.765947418367347,-0.39310657142857136,0.6773153061224488,2.59,-5.32,-6.16,박수
25,2021-06-21 16:31:14:3031,0.7434841530612245,-0.3093577857142857,0.5918573469387755,12.39,-8.26,-8.12,박수
25,2021-06-21 16:31:14:32281,0.6614445714285714,-0.2348872857142857,0.7022202040816327,34.16,-10.08,-9.730000500000001,박수
25,2021-06-21 16:31:14:34289,0.6279938775510204,-0.2632105102040816,0.7754698571428571,39.55,-11.97,-14.980000500000001,박수
25,2021-06-21 16:31:14:36278,0.7005110204081633,-0.2959286734693877,0.7964681122448979,28.49,-12.67,-12.04,박수
25,2021-06-21 16:31:14:38275,0.7007552040816325,-0.3308443367346938,0.7207767857142856,-0.28,-23.24,-9.45,박수
25,2021-06-21 16:31:14:40328,0.7185792448979592,-0.34525012244897957,0.6067514897959183,-18.83,-45.43,-0.91,박수
25,2021-06-21 16:31:14:42295,0.7564249285714285,-0.34744761224489795,0.47807622448979586,-13.79,-51.24,5.11,박수
25,2021-06-21 16:31:14:44289,0.776690663265306,-0.36014420408163267,0.4189881020408163,0.7,-58.38,5.25,박수
25,2021-06-21 16:31:14:46298,0.778888193877551,-0.36649255102040806,0.38211912244897955,13.37,-60.55,9.17,박수
25,2021-06-21 16:31:14:48296,0.7845039285714285,-0.3911532448979591,0.3157061020408163,10.85,-59.5,9.31,박수
25,2021-06-21 16:31:14:50319,0.7840156530612244,-0.4058031938775509,0.273709612244898,1.12,-58.87,6.44,박수
25,2021-06-21 16:31:14:52294,0.7920731326530612,-0.40067571428571425,0.23415477551020406,-7.7,-54.88,3.99,박수
25,2021-06-21 16:31:14:54306,0.7942705714285714,-0.3891999387755102,0.20021577551020406,-9.03,-50.75,1.4,박수
25,2021-06-21 16:31:14:56311,0.8291862244897958,-0.37650332653061225,0.1699392448979592,0.84000003,-44.52,-0.14,박수
25,2021-06-21 16:31:14:58289,0.8206404081632652,-0.3706433367346938,0.20094826530612242,7.07,-34.16,-0.84000003,박수
25,2021-06-21 16:31:14:60356,0.8282095918367346,-0.3410993265306122,0.1880075,1.05,-23.45,-3.29,박수
25,2021-06-21 16:31:14:62287,0.8382204591836734,-0.3393901326530612,0.2170631836734694,-7.7,-13.72,-3.43,박수
25,2021-06-21 16:31:14:64319,0.8484754081632652,-0.4094657142857142,0.18873997959183672,-11.97,-3.64,-4.13,박수
25,2021-06-21 16:31:14:6631,0.9248992857142857,-0.40458236734693875,0.023195729591836734,-14.42,8.19,-6.79,박수
25,2021-06-21 16:31:14:68258,0.9371074489795918,-0.3884674285714285,-0.055425586734693874,-15.82,17.99,-10.43,박수
25,2021-06-21 16:31:14:70353,0.8079438775510203,-0.3308443367346938,0.1352677142857143,-9.03,26.880001,-12.04,박수
25,2021-06-21 16:31:14:72301,0.8550677551020408,-0.11524615306122449,-0.1653000918367347,-9.59,43.26,-9.1,박수
25,2021-06-21 16:31:14:74267,-0.056646418367346935,1.1802963265306121,0.8304071428571428,-31.08,63.35,-21.07,박수
25,2021-06-21 16:31:14:76305,0.3179035918367347,-1.3897904591836734,-0.8101413673469388,-19.39,103.04,-32.9,박수
25,2021-06-21 16:31:14:78308,1.6747316326530615,-0.0842371224489796,0.7503207857142857,19.11,131.6,-33.95,박수
25,2021-06-21 16:31:14:80341,0.7996422857142856,-0.35355176530612237,0.6821986734693877,40.18,21.91,-62.44,박수
25,2021-06-21 16:31:14:82286,0.49883025510204076,-0.12330362244897956,0.43803303061224486,158.62,71.05,52.99,박수
25,2021-06-21 16:31:14:84297,0.8382204591836734,-0.3008119897959184,0.5420475510204081,-243.32,-170.31,53.41,박수
25,2021-06-21 16:31:14:86309,0.904145,-0.4541479285714286,0.4961444387755101,-2.8,30.94,-11.13,박수
25,2021-06-21 16:31:14:88311,0.886809387755102,-0.3540401020408163,0.5654874489795918,62.09,38.15,25.83,박수
25,2021-06-21 16:31:14:9034,0.7349384081632653,-0.2881154081632653,0.5454658469387754,38.29,7.84,3.3600001000000006,박수
25,2021-06-21 16:31:14:92308,0.775958163265306,-0.370155,0.5942989795918368,-31.85,-6.93,25.62,박수
25,2021-06-21 16:31:14:94351,0.8201521428571429,-0.39554822448979593,0.5894156836734693,-1.26,2.31,9.24,박수
25,2021-06-21 16:31:14:96322,0.7879223163265306,-0.34525012244897957,0.582090693877551,2.59,5.6,17.57,박수
25,2021-06-21 16:31:14:98315,0.765947418367347,-0.3186360918367347,0.5520583673469388,-4.55,-3.71,7.56,박수
25,2021-06-21 16:31:15:00356,0.8018397346938776,-0.32278688775510206,0.5747657448979591,-3.57,-6.3,8.4,박수
25,2021-06-21 16:31:15:0233,0.8318721428571428,-0.31179945918367347,0.5813582040816327,3.64,-3.01,6.16,박수
25,2021-06-21 16:31:15:04316,0.8218613265306123,-0.29666117346938775,0.689767724489796,3.5,-3.43,4.55,박수
25,2021-06-21 16:31:15:06333,0.7725398367346938,-0.339878469387755,0.6006472959183673,-1.19,-4.62,3.85,박수
25,2021-06-21 16:31:15:08323,0.8130713877551019,-0.34818010204081634,0.5068877244897959,-2.17,-3.99,3.29,박수
25,2021-06-21 16:31:15:10351,0.781818163265306,-0.37381748979591833,0.5024927551020407,6.23,-3.5,4.62,박수
25,2021-06-21 16:31:15:12336,0.7305434285714284,-0.32327523469387753,0.692209387755102,10.57,-6.58,-0.56,박수
25,2021-06-21 16:31:15:1433,0.6343421122448979,-0.33304185714285717,0.8406620408163265,19.67,-5.67,4.76,박수
25,2021-06-21 16:31:15:16332,0.6641303775510203,-0.3288910306122449,0.8140480612244898,17.22,-4.27,-3.78,박수
25,2021-06-21 16:31:15:18352,0.7334733979591836,-0.31692689795918366,0.6924535714285713,16.03,-9.24,-5.04,박수
25,2021-06-21 16:31:15:20388,0.7500766326530611,-0.2993469795918367,0.6099256122448979,4.27,-23.73,-4.41,박수
25,2021-06-21 16:31:15:22329,0.7547157653061224,-0.2878712244897959,0.5349667755102041,7.42,-37.59,5.25,박수
25,2021-06-21 16:31:15:2433,0.7639940816326529,-0.32815853061224487,0.4585429081632653,11.9,-48.23,5.25,박수
25,2021-06-21 16:31:15:26341,0.8076997142857142,-0.3594117346938775,0.39261822448979594,18.2,-50.26,10.57,박수
25,2021-06-21 16:31:15:28301,0.8340696428571427,-0.37992163265306117,0.29959114285714283,14.91,-51.170002000000004,9.38,박수
25,2021-06-21 16:31:15:30374,0.8587304081632653,-0.4040940204081632,0.227562306122449,14.07,-50.4,10.57,박수
25,2021-06-21 16:31:15:32333,0.882414387755102,-0.41166316326530605,0.1945999693877551,20.23,-46.13,11.41,박수
25,2021-06-21 16:31:15:34333,0.8934019387755101,-0.42191812244897964,0.16676510204081632,19.95,-40.670002000000004,9.1,박수
25,2021-06-21 16:31:15:36353,0.8916926530612245,-0.4487763571428571,0.15260348979591834,15.26,-33.95,6.58,박수
25,2021-06-21 16:31:15:38362,0.885344387755102,-0.41312816326530605,0.15846344897959183,5.25,-27.02,2.31,박수
25,2021-06-21 16:31:15:40364,0.8399295918367347,-0.4109306734693877,0.19313495918367346,-7.84,-19.11,-3.22,박수
25,2021-06-21 16:31:15:42344,0.8548236734693877,-0.33426267346938776,0.2798137346938775,-16.31,-11.13,-6.58,박수
25,2021-06-21 16:31:15:44349,0.8355345918367346,-0.2993469795918367,0.36820166326530607,-19.53,1.12,-10.01,박수
25,2021-06-21 16:31:15:46346,0.8265005102040816,-0.2644313061224489,0.40189653061224484,-17.64,12.88,-15.61,박수
25,2021-06-21 16:31:15:48613,0.8355345918367346,-0.2700471428571429,0.38773492857142855,-8.47,22.47,-17.15,박수
25,2021-06-21 16:31:15:50319,0.8267446428571429,-0.28738286734693874,0.2778604081632653,3.29,29.61,-19.25,박수
25,2021-06-21 16:31:15:52346,0.8504286734693877,-0.419720612244898,0.18849580612244896,6.44,33.670002000000004,-17.43,박수
25,2021-06-21 16:31:15:54355,0.9197717346938775,-0.37650332653061225,0.08594627857142857,-1.12,34.37,-14.07,박수
25,2021-06-21 16:31:15:56356,1.0684685714285713,0.02759071020408163,-0.37821246938775505,-26.39,40.53,-16.31,박수
25,2021-06-21 16:31:15:58297,0.1325819081632653,0.7439725204081632,0.8272329591836733,-39.97,46.62,-17.15,박수
25,2021-06-21 16:31:15:604,0.5764748571428571,-0.8374878571428571,-0.4382771836734694,-27.51,69.37,-21.91,박수
25,2021-06-21 16:31:15:6236,1.4134744897959184,-0.10328204081632651,0.8614161224489795,7.14,103.11,-28.91,박수
25,2021-06-21 16:31:15:64342,0.5884389795918367,-0.5322809183673469,0.5828232142857143,51.170002000000004,34.02,-50.4,박수
25,2021-06-21 16:31:15:66354,0.5962523469387755,-0.2756629387755102,0.430463918367347,73.85,50.05,66.29,박수
25,2021-06-21 16:31:15:68337,0.8973084693877551,-0.3298677244897959,0.5823348979591837,-187.04,-100.45,30.17,박수
25,2021-06-21 16:31:15:70382,0.7871898367346939,-0.42851061224489795,0.5212935102040817,14.21,39.48,-20.72,박수
25,2021-06-21 16:31:15:72561,0.8362670408163264,-0.3210777551020408,0.5684174489795919,42.56,28.630001,27.72,박수
25,2021-06-21 16:31:15:74357,0.7293225816326531,-0.2937312040816326,0.5952756734693877,16.45,6.44,-1.33,박수
25,2021-06-21 16:31:15:76353,0.7864573061224488,-0.32327523469387753,0.5930782346938774,-32.34,-3.3600001000000006,19.53,박수
25,2021-06-21 16:31:15:78366,0.7969564795918367,-0.3086252857142857,0.5955198367346939,5.6,1.19,4.62,박수
25,2021-06-21 16:31:15:80415,0.786213163265306,-0.34549430612244897,0.5752541122448979,-1.61,-3.64,14.980000500000001,박수
25,2021-06-21 16:31:15:82417,0.8072113265306122,-0.34744761224489795,0.5884389795918367,-11.83,-10.5,4.48,박수
25,2021-06-21 16:31:15:84367,0.798421387755102,-0.30960193877551023,0.5896598469387755,-11.76,-10.29,9.1,박수
25,2021-06-21 16:31:15:86384,0.8257679591836734,-0.3098461224489796,0.5107943367346939,-7.490000200000001,-9.66,4.76,박수
25,2021-06-21 16:31:15:88356,0.822349693877551,-0.3633183367346938,0.518119387755102,-0.35,-11.34,6.3,박수
25,2021-06-21 16:31:15:90415,0.7876781632653062,-0.3606325510204081,0.5603599591836734,11.62,-9.730000500000001,6.37,박수
25,2021-06-21 16:31:15:92393,0.7639940816326529,-0.3044744693877551,0.6013798265306122,20.93,-6.58,8.12,박수
25,2021-06-21 16:31:15:94354,0.6800010714285714,-0.32913521428571424,0.6773153061224488,18.06,-6.7200003,7.07,박수
25,2021-06-21 16:31:15:96385,0.6782919387755102,-0.23928226530612243,0.7276133673469387,15.33,-3.78,1.54,박수
25,2021-06-21 16:31:15:98388,0.7261484693877551,-0.2800579183673469,0.6748736734693876,17.710001000000002,-5.7400002,-0.42000002,박수
25,2021-06-21 16:31:16:00404,0.7693657142857142,-0.29837034693877545,0.623354693877551,15.33,-12.18,-3.01,박수
25,2021-06-21 16:31:16:02385,0.7537391224489796,-0.3196127346938775,0.5586508163265306,3.99,-22.75,5.81,박수
25,2021-06-21 16:31:16:04363,0.7674124489795917,-0.370155,0.5110385510204081,-12.18,-33.81,7.42,박수
25,2021-06-21 16:31:16:06355,0.7942705714285714,-0.3559934387755102,0.5076202040816327,-10.5,-34.86,11.76,박수
25,2021-06-21 16:31:16:08387,0.7976889081632652,-0.3918857142857143,0.5015160612244898,0.21000001,-33.39,11.83,박수
25,2021-06-21 16:31:16:10418,0.812094693877551,-0.3804099795918367,0.43583558163265307,16.66,-32.41,11.34,박수
25,2021-06-21 16:31:16:12368,0.8409062244897958,-0.36746920408163264,0.3970132346938775,28.14,-27.93,10.92,박수
25,2021-06-21 16:31:16:1439,0.8277214285714285,-0.35892337755102044,0.3938390816326531,27.09,-25.41,8.89,박수
25,2021-06-21 16:31:16:16393,0.8301629591836734,-0.35916756122448984,0.3594117346938775,24.99,-24.29,9.87,박수
25,2021-06-21 16:31:16:18375,0.8523820408163264,-0.3823632857142857,0.33353020408163264,20.93,-25.06,7.490000200000001,박수
25,2021-06-21 16:31:16:20429,0.8684969387755102,-0.4060473469387755,0.2676054897959183,16.66,-24.43,6.23,박수
25,2021-06-21 16:31:16:22388,0.8938902040816327,-0.4058031938775509,0.18556583673469387,13.37,-23.59,6.09,박수
25,2021-06-21 16:31:16:24354,0.8816818367346939,-0.4009198673469388,0.17628754081632653,5.11,-21.84,5.04,박수
25,2021-06-21 16:31:16:26385,0.8628812244897959,-0.4172789795918367,0.2114473775510204,-3.71,-16.45,2.66,박수
25,2021-06-21 16:31:16:28398,0.8553119387755103,-0.3996990408163265,0.23561979591836735,-13.230000500000001,-7.91,1.89,박수
25,2021-06-21 16:31:16:30416,0.8572653061224489,-0.3562375714285714,0.22658567346938774,-23.59,3.08,-6.51,박수
25,2021-06-21 16:31:16:32401,0.8360229591836734,-0.39652489795918366,0.23317814285714283,-24.99,15.190001,-11.41,박수
25,2021-06-21 16:31:16:34384,0.8018397346938776,-0.35721423469387753,0.26711714285714283,-14.91,30.17,-14.77,박수
25,2021-06-21 16:31:16:36358,0.79475893877551,-0.2556413571428571,0.26467546938775505,-15.89,49.35,-22.68,박수
25,2021-06-21 16:31:16:38385,-0.4446255408163265,0.12183862244897957,5.887564285714286,-25.2,62.3,-29.19,박수
25,2021-06-21 16:31:16:40434,0.12525694897959183,-0.5886832040816327,-0.7349384081632653,-21.49,76.93,-34.09,박수
25,2021-06-21 16:31:16:42362,1.2747885714285712,-0.17457838775510204,0.6138322755102039,-2.8700001,92.75,-31.99,박수
25,2021-06-21 16:31:16:44393,1.0589461224489796,-0.6065073469387755,0.632144693877551,11.69,79.66,-24.36,박수
25,2021-06-21 16:31:16:4639,0.4490205102040816,-0.23146894897959183,0.6179831020408163,86.31,52.57,-31.57,박수
25,2021-06-21 16:31:16:48389,0.7276133673469387,-0.06836635714285715,0.44218384693877544,-159.46,-107.8,78.19,박수
25,2021-06-21 16:31:16:50434,0.9241667346938776,-0.42216227551020397,0.5552325,-78.54,-8.82,-2.66,박수
25,2021-06-21 16:31:16:52396,0.8638577551020408,-0.45243881632653055,0.531060163265306,54.18,39.76,-3.78,박수
25,2021-06-21 16:31:16:54385,0.8147805102040816,-0.2334222959183673,0.5684174489795919,45.85,25.97,23.1,박수
25,2021-06-21 16:31:16:56408,0.7263926122448978,-0.29544032653061225,0.6275055408163265,-26.25,-12.25,3.08,박수
25,2021-06-21 16:31:16:58355,0.812094693877551,-0.303497806122449,0.6612003571428571,-15.05,-2.66,13.65,박수
25,2021-06-21 16:31:16:60446,0.7686332244897959,-0.33035598979591835,0.6345863265306122,24.29,9.24,9.87,박수
25,2021-06-21 16:31:16:62418,0.7605757551020407,-0.3181477551020408,0.5713475,6.02,-1.12,10.99,박수
25,2021-06-21 16:31:16:64411,0.7664357448979591,-0.3669808571428571,0.5523025306122449,3.57,-7.28,9.87,박수
25,2021-06-21 16:31:16:66403,0.7661915306122449,-0.37845665306122445,0.5982056428571427,13.16,-6.02,10.15,박수
25,2021-06-21 16:31:16:68401,0.7681448979591835,-0.4014082142857142,0.6480154081632653,20.93,-3.99,8.82,박수
25,2021-06-21 16:31:16:70477,0.7676565306122448,-0.3794332959183673,0.6704786326530612,14.63,-4.34,8.68,박수
25,2021-06-21 16:31:16:72388,0.7251717653061224,-0.2615013367346939,0.7954914693877551,4.97,-1.54,5.46,박수
25,2021-06-21 16:31:16:74359,0.703929387755102,-0.29861453061224486,0.7940264591836733,6.44,-0.91,3.08,박수
25,2021-06-21 16:31:16:76407,0.7534949591836734,-0.3498892857142857,0.7366475510204081,24.36,-2.24,-0.42000002,박수
25,2021-06-21 16:31:16:78398,0.7527624795918367,-0.3237635510204081,0.6756061224489794,17.08,-15.47,4.13,박수
25,2021-06-21 16:31:16:80454,0.7478791836734694,-0.34647091836734695,0.5593833163265306,17.08,-33.95,3.57,박수
25,2021-06-21 16:31:16:82506,0.7869456122448979,-0.36258587755102034,0.46733285714285716,9.1,-44.170002000000004,9.03,박수
25,2021-06-21 16:31:16:84382,0.7898756428571427,-0.39042073469387756,0.41532565306122443,20.23,-47.46,8.33,박수
25,2021-06-21 16:31:16:86413,0.7928055612244898,-0.4187439387755102,0.34549430612244897,23.94,-50.89,10.08,박수
25,2021-06-21 16:31:16:88409,0.8201521428571429,-0.41483728571428563,0.29275451020408166,22.12,-52.01,11.69,박수
25,2021-06-21 16:31:16:90453,0.8282095918367346,-0.4155697959183673,0.2319572857142857,17.64,-47.46,9.45,박수
25,2021-06-21 16:31:16:9241,0.8221055102040815,-0.4058031938775509,0.2075407448979592,14.49,-43.05,7.28,박수
25,2021-06-21 16:31:16:94422,0.8294304081632652,-0.40165236734693877,0.17775255102040816,15.96,-35.21,3.85,박수
25,2021-06-21 16:31:16:96426,0.824547244897959,-0.3918857142857143,0.1692067346938775,11.62,-24.99,-0.77,박수
25,2021-06-21 16:31:16:98435,0.8369995918367346,-0.3501334285714286,0.1743342244897959,3.22,-16.17,-4.34,박수
25,2021-06-21 16:31:17:00471,0.8321162244897958,-0.34647091836734695,0.18678666326530613,-7.56,-6.58,-7.63,박수
25,2021-06-21 16:31:17:02427,0.8465220408163264,-0.36380668367346936,0.12403611224489795,-16.87,2.1,-9.17,박수
25,2021-06-21 16:31:17:04437,0.8702061224489795,-0.40482653061224483,0.10694451020408162,-21.14,11.97,-8.19,박수
25,2021-06-21 16:31:17:06438,0.8311395918367346,-0.41532565306122443,0.08399295918367346,-26.11,22.82,-11.13,박수
25,2021-06-21 16:31:17:08425,0.8067230612244897,-0.3745499693877551,0.17091590816326527,-29.33,32.76,-10.29,박수
25,2021-06-21 16:31:17:10416,0.806967193877551,-0.3540401020408163,0.19557662244897955,-38.64,46.55,-12.32,박수
25,2021-06-21 16:31:17:12433,0.043705637755102035,0.5842882653061224,0.09302708571428571,-45.15,64.82,-17.5,박수
25,2021-06-21 16:31:17:14403,0.7664357448979591,-1.132195714285714,-0.3413434693877551,-45.71,82.95,-23.17,박수
25,2021-06-21 16:31:17:16461,1.3914995918367346,-0.5505933673469388,0.8338254081632652,-2.31,115.15,-28.14,박수
25,2021-06-21 16:31:17:18436,0.6526545918367347,-0.13062859183673467,0.6082164285714285,-28.35,47.25,-75.74,박수
25,2021-06-21 16:31:17:20447,0.39335075510204076,-0.15260348979591834,0.48100617346938773,-3.29,-21.28,61.95,박수
25,2021-06-21 16:31:17:22426,0.9480948979591837,-0.4365680204081632,0.5354551020408164,-164.01,-98.28,28.210001000000002,박수
25,2021-06-21 16:31:17:24427,0.876554387755102,-0.4228947551020408,0.5188518367346938,59.22,57.19,-30.03,박수
25,2021-06-21 16:31:17:26417,0.7256601326530612,-0.251002193877551,0.4917494591836734,33.39,30.45,3.78,박수
25,2021-06-21 16:31:17:28429,0.7090568061224489,-0.2556413571428571,0.5210492857142857,17.57,-14.35,-9.31,박수
25,2021-06-21 16:31:17:30495,0.7852364591836734,-0.38285163265306116,0.570614969387755,-21.77,-5.7400002,13.09,박수
25,2021-06-21 16:31:17:32419,0.7434841530612245,-0.29861453061224486,0.5762308163265306,16.03,11.13,-4.69,박수
25,2021-06-21 16:31:17:34434,0.6826869387755102,-0.31741524489795914,0.563289969387755,8.47,1.26,12.04,박수
25,2021-06-21 16:31:17:36468,0.7112543469387754,-0.36283006122448974,0.564510775510204,1.82,-7.77,7.35,박수
25,2021-06-21 16:31:17:38433,0.783527387755102,-0.369666693877551,0.565243306122449,7.91,0.14,12.11,박수
25,2021-06-21 16:31:17:40476,0.785480612244898,-0.3371926530612244,0.7210209183673469,11.13,1.6800001,9.24,박수
25,2021-06-21 16:31:17:42455,0.765947418367347,-0.33499515306122446,0.6077280612244897,6.51,-0.63,13.09,박수
25,2021-06-21 16:31:17:44427,0.8365113265306121,-0.3044744693877551,0.539605918367347,-3.01,-1.47,14.42,박수
25,2021-06-21 16:31:17:46444,0.8228379591836733,-0.32864687755102034,0.5457100612244897,-5.39,-1.33,14.7,박수
25,2021-06-21 16:31:17:48466,0.7478791836734694,-0.32815853061224487,0.5928340204081632,4.9,-2.8700001,11.69,박수
25,2021-06-21 16:31:17:50476,0.7058826224489796,-0.38187493877551015,0.5635340816326531,9.59,-4.2,17.15,박수
25,2021-06-21 16:31:17:52431,0.684640306122449,-0.4060473469387755,0.610902306122449,-0.98,-3.85,10.5,박수
25,2021-06-21 16:31:17:54457,0.6216455510204082,-0.34622678571428567,0.7222417346938775,-6.3,-1.26,8.12,박수
25,2021-06-21 16:31:17:56435,0.6128556122448979,-0.3274260510204081,0.8789960714285714,2.38,-1.26,10.01,박수
25,2021-06-21 16:31:17:58405,0.6926977551020408,-0.25417636734693877,0.7576457857142856,12.25,0.42000002,11.83,박수
25,2021-06-21 16:31:17:60507,0.7251717653061224,-0.34549430612244897,0.610902306122449,13.79,-7.98,17.22,박수
25,2021-06-21 16:31:17:62447,0.7737607142857142,-0.4846686224489796,0.5903923469387755,-4.41,-30.24,25.97,박수
25,2021-06-21 16:31:17:64448,0.8113621734693878,-0.6133439081632652,0.6370280204081632,-28.56,-41.51,38.5,박수
25,2021-06-21 16:31:17:66468,0.7481233673469386,-0.48808701020408163,0.6231105612244897,-46.48,-59.15,28.7,박수
25,2021-06-21 16:31:17:68448,0.6724320102040816,-0.3913974285714285,0.5352109795918366,-23.03,-78.26,30.17,박수
25,2021-06-21 16:31:17:70494,0.7310317040816326,-0.537408418367347,0.4709954081632653,37.03,-84.84000400000001,40.53,박수
25,2021-06-21 16:31:17:72468,0.7989096938775508,-0.6228663979591835,0.3787007857142857,69.58,-79.59000400000001,40.53,박수
25,2021-06-21 16:31:17:74413,0.7149167959183672,-0.5383851020408164,0.29275451020408166,56.56,-80.15,30.94,박수
25,2021-06-21 16:31:17:7646,0.7351825510204081,-0.44633466326530613,0.21120322448979592,37.45,-78.12,27.44,박수
25,2021-06-21 16:31:17:78476,0.9051217857142856,-0.49809775510204085,0.14698768367346937,15.61,-63.91,9.03,박수
25,2021-06-21 16:31:17:80489,0.9373517346938776,-0.5400942857142857,0.19215830612244897,-3.22,-41.23,-2.17,박수
25,2021-06-21 16:31:17:82641,0.8369995918367346,-0.537408418367347,0.1662767551020408,-42.14,-38.43,-3.57,박수
25,2021-06-21 16:31:17:84723,0.817222244897959,-0.6309238775510204,0.039798989795918366,-46.76,-35.14,-3.85,박수
25,2021-06-21 16:31:17:864,0.8970642857142858,-0.4846686224489796,0.07349384081632652,-19.11,-15.26,-20.09,박수
25,2021-06-21 16:31:17:88473,0.894378469387755,-0.4292430612244898,0.09351541836734693,10.64,0.63,-30.31,박수
25,2021-06-21 16:31:17:90517,0.8257679591836734,-0.4121514693877551,0.1316052551020408,24.78,2.8,-15.61,박수
25,2021-06-21 16:31:17:92463,0.8623927551020407,-0.4670887040816326,0.20094826530612242,34.37,6.65,-11.97,박수
25,2021-06-21 16:31:17:9459,0.8870535714285714,-0.39164159183673475,0.15797511224489796,17.43,15.96,-19.88,박수
25,2021-06-21 16:31:17:96484,0.8045255408163264,-0.40482653061224483,0.141127693877551,-5.18,19.6,-20.86,박수
25,2021-06-21 16:31:17:98469,0.8431036734693876,-0.3537959183673469,0.24172390816326528,-13.02,21.0,-19.81,박수
25,2021-06-21 16:31:18:00518,0.8489636734693877,-0.30740448979591833,0.3110669591836735,-2.17,37.59,-17.01,박수
25,2021-06-21 16:31:18:02484,0.804769744897959,-0.2785929081632653,0.251002193877551,4.97,50.54,-21.14,박수
25,2021-06-21 16:31:18:04458,0.824058775510204,-0.05591391326530611,0.1862983163265306,8.4,51.24,-26.95,박수
25,2021-06-21 16:31:18:06472,0.18141503061224487,-0.10010788775510203,1.4681675510204082,20.72,69.23,-17.43,박수
25,2021-06-21 16:31:18:08482,0.4739254081632653,-0.6548521020408162,1.465237551020408,25.55,82.53,-20.37,박수
